#OTU ID	TS32.299074	TS195.2.298978	TS136.299091	TS51.299145	TS49.2.299169	TS14.299212	TS5.299045	TS37.299147	TS82.2.299057	TS167.2.299004	TS31.299055	TS106.2.299179	TS56.2.299192	TS26.299185	TS33.299224	TS28.299120	TS49.298982	TS131.2.298993	TS126.299046	TS117.298949	TS126.2.298986	TS50.299027	TS137.298959	TS167.299073	TS16.299068	TS91.2.299008	TS156.299155	TS15.2.299128	TS155.2.298990	TS19.2.298956	TS150.299173	TS141.299084	TS94.299193	TS27.299223	TS39.299167	TS50.2.299158	TS2.299130	TS77.299105	TS6.2.299094	TS22.299221	TS168.2.298985	TS132.299044	TS63.2.299109	TS19.298958	TS94.2.299160	TS162.2.299140	TS143.299098	TS120.2.299136	TS184.299203	TS75.299153	TS56.299021	TS182.2.299113	TS62.2.299088	TS20.299059	TS109.2.299100	TS106.299035	TS21.299189	TS57.299197	TS181.299047	TS9.299144	TS185.299148	TS192.299012	TS160.298976	TS130.2.298955	TS155.299082	TS131.299040	TS51.2.299062	TS57.2.299112	TS75.2.298948	TS139.299195	TS65.299182	TS107.2.298960	TS116.299165	TS183.298979	TS116.2.299078	TS3.298967	TS140.2.299087	TS179.298987	TS133.299149	TS15.299020	TS95.299180	TS5.2.298961	TS149.298994	TS166.2.298980	TS169.298977	TS29.298974	TS183.2.299060	TS119.299110	TS23.299159	TS97.2.299190	TS32.2.298970	TS161.299188	TS37.2.299096	TS33.2.299054	TS118.2.298966	TS89.299011	TS195.299150	TS76.2.299161	TS30.298973	TS152.2.299097	TS92.299206	TS137.2.299107	TS55.2.298952	TS142.2.298963	TS7.2.299010	TS151.299215	TS166.299085	TS165.2.299138	TS142.299170	TS35.298981	TS97.299015	TS98.2.299041	TS138.299141	TS103.299049	TS181.2.299083	TS186.299199	TS178.2.299168	TS132.2.299033	TS169.2.298975	TS115.298998	TS34.299217	TS8.299198	TS146.2.299211	TS39.2.299009	TS83.2.299171	TS138.2.299162	TS6.299086	TS30.2.299050	TS147.2.299003	TS179.2.299016	TS8.2.299029	TS4.299175	TS180.299063	TS66.2.299157	TS134.299196	TS25.2.299001	TS100.298999	TS2.2.299116	TS182.299201	TS145.298950	TS109.299099	TS193.2.299051	TS140.298995	TS25.299024	TS86.2.299219	TS69.2.298972	TS61.2.299186	TS110.299019	TS144.2.299166	TS153.299184	TS128.2.299216	TS165.298951	TS26.2.299028	TS1.299139	TS133.2.299076	TS38.2.299081	TS83.299134	TS90.298953	TS134.2.298989	TS104.299154	TS88.2.299002	TS7.299061	TS136.2.298983	TS64.2.299164	TS62.299066	TS96.2.299214	TS110.2.299101	TS147.299111	TS95.2.299006	TS141.2.299017	TS139.2.299031	TS190.299218	TS111.299174	TS67.2.299127	TS87.299172	TS194.299181	TS151.2.298991	TS71.2.299080	TS13.299018	TS168.299115	TS111.2.298964	TS10.2.299108	TS66.299194	TS117.2.299030	TS191.299146	TS74.2.299132	TS43.299095	TS170.2.299205	TS152.299135	TS99.2.299069	TS20.2.299090	TS156.2.299036	TS68.2.298971	TS70.299093	TS11.298996	TS100.2.298944	TS128.299117	TS92.2.299118	TS164.299125	TS21.2.299079	TS135.299142	TS105.299210	TS91.299152	TS38.298997	TS85.299053	TS145.2.299151	TS127.2.299143	TS162.299124	TS164.2.299007	TS129.2.299037	TS119.2.299032	TS68.299202	TS31.2.299187	TS125.2.299067	TS89.2.299023	TS64.299137	TS143.2.299034	TS127.299133	TS194.2.299056	TS86.299064	TS74.299177	TS85.2.299119	TS88.299013	TS55.298947	TS178.299126	TS71.298968	TS63.299005	TS84.2.298962	TS120.298992	TS10.299123	TS163.299072	TS78.299102	TS125.298984	TS163.2.299114	TS9.2.298969	TS90.2.299200	TS193.299075	TS70.2.299052	TS12.299104	TS96.299089	TS4.2.298988	TS65.2.299065	TS13.2.298954	TS87.2.298965	TS98.299220	TS27.2.299025	TS130.299178	TS3.2.299103	TS154.2.299022	TS105.2.299038	TS118.299163	TS69.299058	TS124.298945	TS148.299000	TS115.2.299043	TS101.2.299207	TS72.299209	TS185.2.298957	TS144.298946	TS103.2.299213	TS61.299129	TS124.2.299092	TS11.2.299208	TS67.299039	TS76.299071	TS129.299204	TS160.2.299131	TS78.2.299070	TS146.299014	TS82.299048	TS12.2.299176	TS107.299042	TS44.299183	TS17.299122	TS135.2.299222	TS1.2.299121	TS84.299191	TS73.299077	TS72.2.299026	TS104.2.299106	TS170.299156
194584	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
194597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194660	3	0	3	2	1	3	31	0	0	0	18	3	0	2	6	7	7	10	0	0	0	20	0	1	0	5	0	0	0	6	37	0	0	0	1	1	0	2	0	2	4	0	0	11	0	0	4	0	3	0	6	3	0	4	0	6	20	0	2	1	4	1	2	1	0	5	0	0	0	5	0	2	0	0	0	0	0	1	1	1	1	7	0	17	2	0	4	1	0	8	0	1	1	0	2	0	3	0	29	2	3	0	7	0	3	1	1	0	0	0	0	0	13	0	0	2	1	1	0	0	0	0	0	0	5	1	6	4	0	0	0	1	0	0	0	0	2	0	2	0	1	1	0	0	2	1	1	0	0	6	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	2	0	0	3	1	2	1	1	3	1	1	0	1	0	1	0	0	0	0	1	3	0	1	2	1	0	4	2	0	4	0	1	0	2	0	3	10	0	0	0	0	0	2	0	7	5	0	1	0	1	0	4	0	1	0	9	2	5	0	0	0	0	0	1	7	2	0	1	2	0	7	0	0	0	0	2	0	0	0	0	0	0	0	8	2	1	0	1	1	1	1	1	0	0	0	0	1	0	2	0	0	0	1	1	0	2	2	0	0	0	0	0	0
194659	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194672	1	0	0	0	0	2	0	11	11	0	3	0	0	17	52	1	0	0	0	1	1	0	0	0	5	0	2	7	0	1	0	4	0	0	0	0	26	11	10	0	0	0	0	5	0	0	22	2	3	0	0	5	86	0	5	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	1	85	0	0	0	0	0	4	0	0	0	2	2	0	64	1	6	0	0	6	124	1	2	1	0	7	0	0	0	0	6	2	7	2	0	0	0	0	0	2	0	0	0	5	1	0	3	0	2	120	0	0	1	0	0	0	0	0	1	4	2	0	6	0	0	0	17	0	9	1	5	4	8	0	26	2	0	16	3	0	0	0	1	0	0	0	46	0	0	0	0	2	0	10	2	0	0	0	0	1	1	0	0	3	1	1	0	0	0	0	7	0	1	19	1	0	15	0	8	5	0	1	0	0	0	2	12	0	0	0	0	0	0	2	0	0	0	0	15	1	0	35	3	12	0	0	0	3	0	1	0	12	1	0	0	3	10	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	14	1	2	0	12	0	0	0	0	0	1	1	0	0	0	13	0	0	1	0	0	0	0
194667	18	0	0	0	3	0	0	1	0	1	185	0	0	90	1	3	5	0	0	0	1	0	3	3	0	0	7	0	5	0	0	1	0	37	14	0	0	0	1	6	0	2	0	21	0	0	0	0	1	0	0	0	5	2	10	0	22	0	0	61	0	0	0	1	1	0	0	0	0	0	3	3	0	1	0	0	0	0	0	0	0	0	6	0	10	0	0	1	8	0	3	0	0	0	8	2	0	6	0	0	29	1	1	0	1	40	22	0	0	0	0	11	3	0	0	0	0	3	2	0	0	7	3	0	0	4	1	0	0	0	0	0	10	0	0	3	10	0	0	0	29	0	0	3	0	10	27	7	2	8	1	0	1	0	0	0	0	0	0	0	6	1	6	0	4	2	3	0	0	4	4	27	0	5	1	0	12	4	6	0	1	0	1	0	1	0	0	0	0	0	0	0	2	6	0	3	0	15	0	7	7	0	1	1	0	0	0	0	0	0	0	1	70	0	9	0	0	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	28	0	3	0	0	10	0	3	0	3	0	0	0	0	0	0	2	0	11	1	0	0	0	1	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
194712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196713	19	0	0	3	8	0	38	4	2	0	50	5	0	0	22	4	8	24	0	6	2	7	26	2	8	1	3	2	0	1	26	11	1	0	9	43	1	2	37	10	7	1	9	1	2	0	2	28	0	0	30	7	6	18	6	1	49	0	0	23	2	0	1	24	0	9	1	1	0	1	2	5	10	0	5	12	4	0	3	28	0	2	13	0	3	8	18	12	0	6	11	0	10	0	0	8	0	5	0	0	1	1	47	5	11	4	13	0	2	16	7	10	11	16	0	2	0	3	0	6	4	22	2	15	5	5	38	1	24	2	2	43	7	38	1	2	22	1	14	0	1	6	0	1	3	8	22	0	6	18	0	0	0	3	1	8	3	6	4	6	3	38	4	0	14	3	1	33	0	24	7	7	8	9	1	2	6	3	14	4	5	0	8	9	11	8	4	0	0	0	17	0	5	0	0	9	10	7	2	19	18	3	1	1	0	0	0	0	1	0	9	15	5	0	6	0	1	2	3	24	6	0	5	36	2	17	22	0	0	0	0	1	0	0	5	6	3	1	0	1	9	8	4	3	0	2	29	14	0	10	7	0	2	29	5	1	5	7	5	15	1	11	0	4	5	0	1	15	1	8	0	16	0	3	5	3	4	17	0	0	0
195828	4	3	16	4	1	81	34	0	0	0	0	0	0	30	17	14	32	0	2	0	0	37	3	3	0	2	2	0	0	24	21	2	1	4	6	0	12	13	0	7	3	0	5	38	0	1	14	0	0	0	4	2	0	50	0	3	35	0	16	0	4	9	0	5	3	5	0	0	0	12	2	7	0	0	0	33	1	1	1	11	1	1	0	13	9	2	0	3	0	6	8	5	3	1	15	2	4	1	8	0	7	10	13	2	3	1	4	0	14	1	2	1	11	2	2	1	11	2	12	0	0	8	0	2	6	0	2	0	5	4	0	1	10	9	4	0	0	1	0	0	0	4	0	0	0	3	1	4	3	2	16	0	11	35	8	2	1	2	5	6	6	42	11	4	0	3	0	8	3	10	2	4	0	9	0	3	0	3	8	6	1	21	1	1	3	2	3	5	0	0	8	1	2	3	2	4	1	4	9	12	4	7	0	8	7	0	2	0	0	1	2	2	2	0	1	11	4	3	3	5	3	1	4	1	0	7	7	2	0	12	1	2	0	0	0	4	7	0	0	0	4	1	0	3	0	3	0	0	0	3	0	0	1	3	0	4	1	6	1	3	0	0	18	0	4	2	3	0	1	0	0	6	2	0	0	6	3	1	0	0	0
194734	0	0	0	0	0	0	1	0	3	29	0	0	0	0	0	0	0	0	8	0	4	0	0	4	0	0	0	0	8	0	0	1	3	0	0	0	0	0	0	0	138	0	0	1	2	0	0	1	0	0	0	14	0	0	0	0	0	0	26	380	0	123	0	0	7	0	0	0	0	0	0	0	2	0	1	0	7	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	2	0	17	0	0	0	2	0	0	39	0	0	2	0	114	0	0	0	0	0	0	0	0	2	5	0	108	0	0	0	0	1	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	27	0	0	17	1	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	9	0	105	1	27	0	0	0	0	0	136	2	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	22	0	0	54	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	126	1	0	34	0	6	0	0	0	0	0	0	0	0	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
195619	24	1	2	0	0	2	5	0	22	0	37	6	0	0	6	26	0	0	1	84	0	0	7	6	82	3	2	17	0	0	0	5	2	0	12	1	15	0	3	1	3	0	0	0	0	0	4	10	0	0	3	12	0	0	0	3	0	0	1	13	36	2	11	1	0	0	1	1	0	13	1	1	9	29	19	43	7	3	4	61	0	0	4	0	10	0	1	0	0	5	32	1	0	0	2	6	2	8	141	0	12	2	0	7	9	1	0	0	6	4	2	3	2	0	2	4	36	0	12	9	4	8	2	5	14	0	18	39	6	7	0	0	6	22	19	0	1	0	4	7	1	12	10	0	2	1	10	0	11	4	2	0	0	5	2	1	5	0	24	3	5	4	1	40	0	1	14	10	1	13	6	3	3	2	1	0	4	22	10	20	1	14	1	25	0	2	0	1	0	0	0	4	7	1	4	0	18	3	1	0	41	0	4	0	0	2	2	0	1	4	0	2	14	1	6	35	5	1	0	6	2	0	3	0	12	19	0	1	0	57	16	0	2	99	1	0	16	2	61	2	0	0	0	0	0	0	0	5	0	5	7	0	0	8	7	0	25	36	2	3	1	0	1	3	7	1	12	0	5	2	104	2	0	3	4	0	2	0	8	0	0
195457	0	0	0	1	34	0	131	0	0	0	12	1	0	0	6	0	108	0	0	0	0	9	0	0	1	0	0	0	0	0	29	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	11	0	0	0	1	8	0	3	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	7	0	0	0	0	18	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0	0	3	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	2	0	0	0	0	0	3	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195271	0	0	0	0	1	3	12	1	0	0	4	0	0	0	12	4	10	2	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	4	2	0	0	0	0	0	0	0	0	1	0	3	0	0	3	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
195207	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	70	0	0	0	19	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	33	0	0	0
195200	3	0	4	1	0	11	16	0	0	4	11	2	0	10	1	3	7	1	0	2	0	11	1	1	2	1	0	2	0	4	0	0	0	1	0	4	4	2	2	0	5	1	5	2	0	11	1	0	0	3	4	0	3	2	0	1	21	0	1	0	2	3	0	0	0	3	0	2	2	1	0	3	0	0	0	2	0	0	1	5	0	1	4	0	0	0	0	5	2	0	0	1	0	0	1	0	0	2	29	0	1	1	1	2	0	0	0	0	0	0	5	0	5	1	1	0	1	0	7	0	0	3	0	0	1	4	1	0	1	0	0	2	2	6	2	0	0	0	2	0	0	2	0	2	1	1	0	2	0	2	5	1	4	1	2	0	1	0	0	0	0	1	1	0	0	0	1	2	0	0	3	4	1	0	0	1	0	3	5	0	2	4	2	0	1	1	0	0	0	0	1	0	3	0	1	0	2	4	2	2	2	0	0	4	4	0	2	1	0	0	4	0	2	0	0	0	0	0	5	0	1	0	0	13	1	0	1	1	0	2	2	0	2	0	0	2	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	3	1	0	3	0	1	1	1	0	1	1	0	1	0	0	4	0	0	4	0	0	1	0	0	0	2	1	0	0
194896	0	4	1	11	23	9	1	0	0	1	18	0	0	0	5	0	60	0	0	1	0	65	0	0	1	0	0	0	2	1	2	0	0	1	10	9	0	0	11	0	10	0	39	2	0	0	0	0	0	5	0	0	0	0	0	0	52	26	0	7	2	5	0	0	2	0	0	0	14	0	4	5	0	0	1	0	0	3	0	12	0	1	0	0	0	0	0	2	9	0	4	0	0	1	1	0	1	1	0	0	1	0	0	0	9	0	0	0	0	0	0	2	12	0	0	0	0	0	2	0	7	5	0	24	0	0	4	4	3	0	1	1	0	18	0	0	0	0	0	2	0	0	0	0	1	0	11	0	1	1	0	0	0	0	0	6	0	0	0	0	0	3	1	0	1	0	0	0	0	0	1	2	12	0	0	0	0	0	3	0	3	0	2	3	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	1	3	7	0	6	2	1	2	3	0	2	1	0	0	0	9	0	1	5	3	1	1	0	4	16	0	0	0	0	0	0	3	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	3	0	3	3	1	0	0	0	5	0	1	0	2	0	0	0	2	2	0	0	0	3	0	0
194889	17	0	4	2	4	9	0	1	0	2	10	3	0	9	19	3	15	0	4	0	1	28	0	0	3	0	1	3	3	0	1	0	0	2	6	6	0	0	0	0	4	0	48	0	0	0	1	0	0	0	3	5	0	7	0	8	36	0	0	2	0	8	0	5	2	0	0	1	0	3	1	7	0	4	1	6	0	0	0	3	0	1	1	9	4	3	8	1	9	0	15	0	2	2	1	1	1	1	0	3	2	0	1	0	6	0	0	0	4	0	1	3	10	0	0	0	1	0	1	0	0	2	0	7	0	5	1	1	1	0	0	2	0	4	1	0	2	0	1	1	2	0	1	0	2	4	6	22	1	3	0	0	6	5	0	2	0	1	0	1	2	14	2	0	1	0	1	1	0	1	5	0	4	5	0	2	0	2	2	1	3	3	0	0	1	4	6	0	0	0	4	2	4	0	0	5	0	1	0	0	0	0	0	6	3	0	0	0	0	0	1	1	5	0	1	0	0	0	2	0	4	0	6	4	2	7	17	0	0	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	1	0	1	1	0	2	2	2	0	0	4	0	2	0	1	0	0	0	2	8	2	1	1	0	0	0	0	0
194870	0	0	0	1	0	4	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
194824	0	0	0	0	1	0	0	0	1	0	2	0	0	0	2	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194769	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
