#OTU ID	037-1	041-1	047-1	034-1	035-1	051-1	040-1	039-1	043-1	026-1	057-1	011-1	046-1	052-1	029-1	038-1	055-1	024-1	033-1	050-1	023-1	021-1	014-1	007-1	030-1	044-1	028-1	027-1
1065569	0	0	1	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	23
1062061	56	20	0	6	54	21	35	2	15	0	31	0	193	2	13	6	0	3	70	0	32	29	0	0	2	0	3	0
1075821	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1074210	0	0	0	0	0	2	0	0	0	0	0	12	0	3	0	1	0	0	1	0	0	2	0	0	0	0	0	0
1068499	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
1066410	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
107044	2	104	0	0	0	0	0	0	1	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	20	0	0	0
1068572	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	2	0	0	0	2	1	0	0	0	0	1	0	0
1073276	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107098	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1083194	0	0	0	0	0	0	3	0	0	2	0	30	0	0	0	10	0	0	0	2	0	0	38	2	0	0	0	0
1082539	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	1	4	0	0	0	0	1	0	1	4
107784	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1076587	0	0	1	0	11	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1079742	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1099674	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	3	0	0	0	0	0	0	0	0	3	1	0	0
1086805	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1086240	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1098434	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1097113	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	1	0
1094991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1091101	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1098140	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0
1098473	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115186	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111582	6	0	0	0	9	0	0	16	2	3	0	44	0	0	0	4	0	0	0	17	0	0	8	0	0	0	14	24
1105984	0	1092	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
1105958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1100992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
1099710	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110192	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0
1104908	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1107175	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110625	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	1	0
1106384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1110312	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113773	0	0	0	0	0	0	0	10	0	2	0	15	0	0	0	4	0	0	0	10	0	0	3	0	0	0	5	10
1135084	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121530	82	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0
1112364	0	0	3	0	0	0	0	0	7	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0
1113282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
112848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
112842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0
113003	0	0	3	0	0	0	0	1	0	1	0	0	4	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0
1130824	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	33	2	0	0	0	9	1	0	0	1	0
113417	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1131759	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
113542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3
113827	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
1146771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	7	3	1
1145098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1139897	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1142302	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
145765	120	418	13	28	68	27	3	564	0	1	55	0	20	5	1	0	0	45	7	0	16	0	42	0	62	0	2	52
130048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12727	0	0	0	0	0	38	2	0	3	10	0	3	0	0	0	0	0	2	2	0	1	0	0	0	6	0	2	1
12564	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12543	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
129692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
132041	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131559	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
131660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
13995	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
134786	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
133065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	32
13811	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136044	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
136507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
139279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
145401	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
14157	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
146672	0	2	0	0	0	24	21	0	9	0	0	15	0	90	0	28	14	11	0	0	0	0	14	0	0	0	13	0
146226	0	0	0	1	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145924	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145883	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
146086	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1614788	0	0	0	0	0	1	12	0	2	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0
158211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0
1531298	242	0	1	0	0	0	0	0	0	0	7	2	46	0	0	1	0	0	9	0	0	0	0	1	0	29	0	0
1523837	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
147105	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	4	0	11
147100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
147031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
148925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
147981	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	3
148354	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	3	0	0	0
148987	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
149188	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1508541	0	2	0	0	0	1	0	2	0	0	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	1
157154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
1566189	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0
15728	2	4	1	1	0	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	4	3	0	1	0	0	1
157470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	136	0	0	0	0	0	0	0	15	0	0	0
157453	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157417	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0
157338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
157454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0
158027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	11	0	0	0	0
157516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
158360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	2	0	0	0
158273	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0
158270	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
158297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
158599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
158553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
158458	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158438	2	6	0	2	0	0	0	0	0	0	2	0	0	0	0	0	32	3	0	0	3	8	50	0	0	1	0	0
158423	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
158563	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1602307	0	0	0	5	0	0	0	157	0	0	0	0	0	0	0	0	286	0	0	0	0	0	1	0	0	0	0	0
158625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
158649	40	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0
1599042	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1586645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
158850	0	0	2	0	0	0	0	0	35	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158908	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1676137	0	0	0	0	24	0	0	0	0	329	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
164915	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
1624481	64	478	25	46	102	18	9	575	16	6	106	0	89	5	6	5	1	180	3	0	158	0	169	0	213	0	7	137
161946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
161687	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1624030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
1624383	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1646166	0	0	1	2	0	0	0	0	0	0	4	0	1	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0
162491	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1628708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1646171	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1646259	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1646183	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166637	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	44	0	0	0	0	0	369	0	1	0	0	0
16512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
165118	14	0	4	0	0	7	8	0	9	0	30	0	0	0	0	3	0	2	26	0	13	78	0	0	32	0	0	0
1659608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
166334	0	144	1	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	19	0	0	0	0	0	0
167256	0	0	110	0	0	0	0	8	136	0	0	0	0	0	145	0	0	0	0	1	4	0	0	0	0	0	0	0
167373	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
167609	0	0	0	0	0	4	0	0	0	1	5	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
167468	0	0	0	0	0	17	0	0	6	0	112	0	0	26	0	0	211	0	0	0	2	0	0	0	46	0	0	0
1679707	12	184	30	53	24	20	1	34	14	0	39	0	35	0	0	0	0	6	43	0	2	0	10	0	45	0	1	0
1677528	0	0	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
168047	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0
197343	24	30	452	36	279	52	397	84	191	530	150	2	36	0	17	81	0	157	8	0	12	11	0	0	22	13	30	5
177161	72	468	13	30	35	18	315	0	640	0	206	0	22	0	43	0	0	14	2	0	122	0	30	0	18	10	4	0
177111	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176881	0	142	3	615	147	1	50	0	1507	0	0	0	56	99	0	15	0	0	0	0	63	82	0	0	64	21	221	0
174501	46	2	13	0	0	3	28	0	0	0	0	0	0	0	0	40	0	0	44	0	0	0	0	0	2	0	0	0
174142	0	0	15	82	0	919	91	0	0	0	0	0	0	0	410	26	0	0	0	0	90	0	0	0	48	0	0	0
168383	0	0	130	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	391	0	0	0
173920	0	8	17	0	1	3	44	22	15	2	26	0	0	0	4	0	0	29	3	0	13	0	0	0	10	5	0	1
169360	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
168439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1698008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
169364	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
173135	0	0	0	0	6	0	0	0	10	0	13	0	8	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0
1726408	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
1712722	0	12	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
1722623	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172233	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173726	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0
174033	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1740283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
174008	2	8	2	0	3	2	29	0	15	0	0	0	4	0	8	25	0	0	14	0	0	5	0	0	3	0	0	0
174300	0	8	5	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	4	0	2	0	0	0	14	0	0	0
174379	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0
174360	4	4	1	0	1	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
174958	0	10	3	0	0	21	0	0	1	0	19	0	0	0	4	0	14	0	0	0	6	0	0	0	15	1	0	0
174930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
174740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	4	0	0	0	0	0
174605	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0
174885	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0
1749615	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0
1749610	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
176201	0	0	0	0	1	0	1	0	0	0	10	2	0	0	8	0	1	0	1	0	0	0	0	0	0	0	1	0
1751298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
175037	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
174998	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175050	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
176053	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175570	0	8	0	2	0	4	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	1	0	0	0
175308	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175184	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	4	0	0	0
175445	0	0	0	0	1	1	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0
175491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
17598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
175910	2	0	0	0	0	25	1	0	0	0	4	0	0	0	1	1	0	0	1	0	0	2	0	0	5	1	0	0
175619	0	4	0	2	0	0	0	2	1	0	0	0	0	1	0	8	11	0	0	79	0	0	0	0	2	11	0	0
